,District,Price,Tel,combined_bs,cooking_space,dist,floor,house_type,lat,link,living_space,lon,metro_station,metro_time,new,rooms,separate_bs,total_floors,total_space,walk,metro_time_non,total_floors_non,living_space_non,cooking_space_non
2734,6,6161580,0,1,7.9,18.6413222523,15,монолитный,55.558651,150689950,31.2,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,56.0,1.0,0,0,0,0
2735,6,6166960,0,0,9.01186393805,23.7675495597,1,монолитный,55.523648,150564313,62.8,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,62.8,1.0,0,0,0,1
2736,6,6175877,0,1,7.9,18.6413222523,16,монолитный,55.558651,150689952,31.3,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,56.1,1.0,0,0,0,0
2737,6,6190000,1,1,11.0,19.2806480627,10,панельныйдом,55.551181,150254061,16.0,37.55699,Улица Скобелевская,4.0,0,1.0,0,12.0,37.0,0.0,0,0,0,0
2738,6,6196136,0,1,8.4,18.6413222523,7,монолитный,55.558651,150689925,38.1,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,61.9,1.0,0,0,0,0
2739,6,6198564,0,1,18.6,18.6413222523,16,монолитный,55.558651,150689886,20.2,37.557709,Улица Скобелевская,15.0,1,1.0,0,31.0,56.4,1.0,0,0,0,0
2740,6,6200000,0,1,8.0,10.1263189643,4,Else,55.643637,150154560,25.0,37.596588,Чертановская,8.0,0,2.0,0,12.0,38.0,1.0,0,0,0,0
2741,6,6262200,0,1,9.01186393805,13.5216879151,16,монолитный,55.653719,150198272,28.4114849481,37.530052,Калужская,7.0,1,2.0,0,19.0,42.6,0.0,0,0,1,1
2742,6,6267702,0,1,7.5,18.6413222523,11,монолитный,55.558651,150689634,31.2,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,54.7,1.0,0,0,0,0
2743,6,6273239,0,0,9.01186393805,23.7675495597,17,монолитный,55.523648,150494770,72.7,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,72.7,1.0,0,0,0,1
2744,6,6276900,0,1,9.01186393805,13.5216879151,14,монолитный,55.653719,150198280,28.4114849481,37.530052,Калужская,7.0,1,2.0,0,19.0,42.7,0.0,0,0,1,1
2745,6,6290000,0,1,18.0,23.2909921497,13,монолитный,55.527581,150492091,20.0,37.514077,Бунинская аллея,15.0,0,2.0,0,17.0,40.0,1.0,0,0,0,0
2746,6,6300000,1,1,7.0,15.6758782891,2,панельныйдом,55.638734,150290874,18.0,37.514724,Коньково,3.0,0,1.0,0,9.0,35.0,0.0,0,0,0,0
2747,6,6300000,0,1,9.0,17.4637716835,15,панельныйдом,55.560688,146179123,18.0,37.587263,Бульвар Дмитрия Донского,12.0,0,1.0,0,24.0,39.0,1.0,0,0,0,0
2748,6,6300000,0,0,9.3,15.3439415775,11,панельныйдом,55.608317,149245792,19.0,37.546498,Ясенево,10.0,0,1.0,1,22.0,40.5,1.0,0,0,0,0
2749,6,6300000,0,0,8.5,22.6455667124,5,панельныйдом,55.535473,148281227,21.0,37.514967,Бунинская аллея,4.0,0,1.0,1,9.0,39.0,1.0,0,0,0,0
2750,6,6300000,1,1,9.0,14.6408336768,3,монолитный,55.648291,150808716,20.0,37.520518,Беляево,6.0,0,1.0,1,12.0,33.0,1.0,0,0,0,0
2751,6,6300000,1,1,9.0,19.5060891948,12,панельныйдом,55.551023,23231388,19.0,37.552067,Улица Скобелевская,4.0,0,1.0,0,17.0,39.0,1.0,0,0,0,0
2752,6,6300000,1,1,10.0,8.43874780481,4,Else,55.667015,150186281,20.0,37.590291,Нахимовский проспект,16.0,0,1.0,0,12.0,35.0,1.0,0,0,0,0
2753,6,6300000,1,0,6.0,15.4561179082,4,панельныйдом,55.64005,147594525,19.0,37.516431,Беляево,5.0,0,1.0,1,9.0,33.0,0.0,0,0,0,0
2754,6,6300000,1,0,6.0,22.11343316,8,панельныйдом,55.540592,150820869,22.0,37.5175,Бунинская аллея,4.0,0,2.0,1,14.0,35.0,1.0,0,0,0,0
2755,6,6300000,0,1,8.0,7.24775332088,2,Else,55.678199,148819909,20.4,37.596731,Нагорная,16.0,0,1.0,0,5.0,35.0,1.0,0,0,0,0
2756,6,6300000,1,0,8.0,22.6421494702,6,Else,55.502416,150814117,19.9,37.580436,Улица Скобелевская,10.0,0,1.0,1,10.0,42.4,0.0,0,0,0,0
2757,6,6350000,0,1,6.0,10.3253665261,5,панельныйдом,55.650434,150630688,28.0,37.578612,Севастопольская,18.0,0,2.0,0,5.0,45.0,1.0,0,0,0,0
2758,6,20500000,0,1,10.3,7.9307808923,8,кирпичный,55.686919,149146756,37.2,37.574525,Академическая,1.0,0,2.0,0,8.0,63.8,1.0,0,0,0,0
2759,6,33834240,0,1,14.8,10.1243622906,2,монолитный,55.680985,148566122,100.0,37.551786,Профсоюзная,15.0,1,4.0,1,20.0,146.9,1.0,0,0,0,0
2760,6,27500000,1,1,13.5,13.4405420467,8,кирпичный,55.678621,21302417,56.9,37.517015,Проспект Вернадского,10.0,0,3.0,0,8.0,81.8,1.0,0,0,0,0
2761,6,6350000,1,0,6.5,17.1717067135,3,панельныйдом,55.624901,149848909,19.0,37.506433,Теплый Стан,13.0,0,1.0,1,9.0,33.0,1.0,0,0,0,0
2762,6,6355130,0,1,6.7,18.6413222523,16,монолитный,55.558651,150689610,31.7,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,54.5,1.0,0,0,0,0
2763,6,6377200,0,1,5.9,13.5216879151,16,монолитный,55.653719,150197818,22.6,37.530052,Калужская,7.0,1,2.0,0,19.0,42.8,0.0,0,0,0,0
2764,6,6399000,0,1,9.0,23.7682512805,3,панельныйдом,55.531173,150400151,18.8,37.501708,Бунинская аллея,18.0,0,1.0,0,10.0,42.0,0.0,0,0,0,0
2765,6,6400000,1,0,6.0,10.3512434106,1,панельныйдом,55.660094,150655563,31.0,37.566144,Каховская,14.0,0,2.0,1,5.0,45.0,1.0,0,0,0,0
2766,6,6400000,0,0,12.0,22.3378320697,5,панельныйдом,55.503721,149796851,33.6,37.589778,Бульвар Дмитрия Донского,15.0,0,2.0,1,14.0,62.0,0.0,0,0,0,0
2767,6,6400000,1,0,11.0,22.4021521445,11,панельныйдом,55.50312,149616597,33.0,37.589114,Бунинская аллея,15.0,0,2.0,1,14.0,60.0,0.0,0,0,0,0
2768,6,6400000,0,1,9.0,16.4951929137,16,Else,55.594489,150714125,35.0,37.544449,Новоясеневская,15.0,0,2.0,0,16.0,55.0,1.0,0,0,0,0
2769,6,6400000,1,0,6.0,9.36314677267,4,блочный,55.661836,148870899,28.0,37.580149,Каховская,15.0,0,2.0,1,5.0,45.0,0.0,0,0,0,0
2770,6,6411360,0,0,9.01186393805,23.7675495597,6,монолитный,55.523648,150494862,57.8,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,57.8,1.0,0,0,0,1
2771,6,6442374,0,1,6.7,18.6413222523,25,монолитный,55.558651,150690391,31.7,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,54.1,1.0,0,0,0,0
2772,6,6450000,1,0,6.5,18.700254477,7,панельныйдом,55.614841,150254005,28.0,37.49515,Теплый Стан,13.0,0,2.0,1,9.0,45.0,1.0,0,0,0,0
2773,6,6450000,0,0,6.0,16.761110133,8,панельныйдом,55.591569,150799923,22.0,37.54365,Новоясеневская,15.0,0,1.0,1,9.0,33.0,0.0,0,0,0,0
2774,6,6479200,0,0,9.01186393805,23.7675495597,8,монолитный,55.523648,150494863,57.9,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,57.9,1.0,0,0,0,1
2775,6,6488098,0,1,7.0,18.6413222523,21,монолитный,55.558651,150689762,31.5,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,54.2,1.0,0,0,0,0
2776,6,6500000,0,1,10.0,15.2410979758,22,панельныйдом,55.61114,149794729,21.0,37.544818,Ясенево,13.0,0,1.0,0,22.0,39.0,1.0,0,0,0,0
2777,6,6500000,1,1,5.0,7.11853529837,2,панельныйдом,55.682798,150768472,28.0,37.591809,Академическая,11.0,0,2.0,0,5.0,40.0,0.0,0,0,0,0
2778,6,6500000,1,1,7.0,11.3970059064,9,Else,55.667818,149464990,19.0,37.545662,Новые Черемушки,11.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
2779,6,6500000,1,1,6.0,10.3253665261,2,панельныйдом,55.650434,149385573,27.0,37.578612,Севастопольская,10.0,0,2.0,0,5.0,45.0,1.0,0,0,0,0
2780,6,6500000,1,0,7.8,6.54125683849,4,сталинский,55.701105,150234979,17.6,37.580804,Ленинский проспект,10.0,0,1.0,1,5.0,33.4,1.0,0,0,0,0
2781,6,6500000,1,1,6.0,10.7156277755,5,кирпичный,55.681138,149787884,18.0,37.544935,Профсоюзная,15.0,0,1.0,0,6.0,33.0,0.0,0,0,0,0
2782,6,6500000,1,1,7.1,8.30453937848,14,кирпичный,55.66962,150625662,18.3,37.588781,Нахимовский проспект,15.0,0,1.0,0,14.0,34.0,0.0,0,0,0,0
2783,6,6500000,1,0,6.0,16.7428045053,1,Else,55.630146,150807472,33.0,37.507924,Коньково,11.0,0,2.0,1,9.0,46.0,1.0,0,0,0,0
2784,6,6500000,0,1,11.0,12.809616497,4,панельныйдом,55.64317,150687108,19.0,37.54754,Калужская,15.0,0,1.0,0,14.0,39.0,0.0,0,0,0,0
2785,6,6500000,0,0,6.0,19.4380150984,4,панельныйдом,55.540027,150671319,45.0,37.579421,Бульвар Дмитрия Донского,5.0,0,3.0,1,9.0,64.0,0.0,0,0,0,0
2786,6,13650000,0,1,15.0,10.7551892086,6,кирпично-монолитный,55.659353,148186615,20.1,37.561005,Новые Черемушки,12.0,1,1.0,0,18.0,54.6,1.0,0,0,0,0
2787,6,24676000,0,0,18.0,11.3704660118,11,монолитный,55.665639,149757838,42.0,37.547567,Новые Черемушки,10.0,0,2.0,0,40.0,99.0,1.0,0,0,0,0
2788,6,8890000,1,0,8.5,11.1250405207,6,кирпичный,55.675357,150486393,32.0,37.543821,Новые Черемушки,10.0,0,2.0,1,14.0,54.0,1.0,0,0,0,0
2789,6,6500000,0,0,6.0,19.4380150984,4,панельныйдом,55.540027,150671214,45.0,37.579421,Улица Скобелевская,5.0,0,4.0,1,9.0,64.0,0.0,0,0,0,0
2790,6,6500000,1,0,6.0,18.0101664639,8,панельныйдом,55.603151,142839083,32.0,37.512829,Теплый Стан,5.0,0,2.0,1,9.0,47.0,0.0,0,0,0,0
2791,6,6500000,0,0,6.0,16.3416886166,2,панельныйдом,55.632291,150724425,41.0,37.511221,Коньково,7.0,0,3.0,1,9.0,54.0,0.0,0,0,0,0
2792,6,6504814,0,1,6.7,18.6413222523,25,монолитный,55.558651,150689706,31.7,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,54.1,1.0,0,0,0,0
2793,6,6550000,0,1,8.0,15.7243198263,5,Else,55.64476,150539140,17.0,37.510287,Беляево,12.0,0,1.0,0,12.0,33.0,1.0,0,0,0,0
2794,6,6573363,0,1,6.7,18.6413222523,29,монолитный,55.558651,150690216,31.5,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,53.8,1.0,0,0,0,0
2795,6,6580990,0,1,10.7,18.6413222523,15,монолитный,55.558651,150690359,31.5,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,63.5,1.0,0,0,0,0
2796,6,6580990,0,1,10.7,18.6413222523,14,монолитный,55.558651,150690167,31.5,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,63.5,1.0,0,0,0,0
2797,6,6600000,0,1,11.2,18.5744089211,21,монолитный,55.558641,150151525,15.5,37.559308,Бульвар Дмитрия Донского,5.0,0,1.0,0,23.0,39.0,0.0,0,0,0,0
2798,6,6600000,0,1,7.0,15.0429039711,4,панельныйдом,55.641605,148407795,18.0,37.520276,Беляево,5.0,0,1.0,0,5.0,33.0,1.0,0,0,0,0
2799,6,6600000,1,0,9.3,21.2512722491,4,монолитный,55.539431,150619945,17.2,37.534855,Улица Горчакова,5.0,0,1.0,1,7.0,38.2,1.0,0,0,0,0
2800,6,6600000,1,1,9.5,18.818871581,2,Else,55.61875,149627033,18.8,37.491143,Теплый Стан,10.0,0,1.0,0,16.0,41.3,1.0,0,0,0,0
2801,6,6600000,0,1,6.0,14.2047625403,5,панельныйдом,55.636422,150773993,27.0,37.534703,Калужская,18.0,0,2.0,0,13.9653499653,44.0,0.0,0,1,0,0
2802,6,6607937,0,1,10.8,18.6413222523,16,монолитный,55.558651,150690360,31.6,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,63.8,1.0,0,0,0,0
2803,6,6621314,0,1,10.8,18.6413222523,16,монолитный,55.558651,150690168,31.6,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,63.8,1.0,0,0,0,0
2804,6,6627352,0,0,9.01186393805,23.7675495597,16,монолитный,55.523648,150494813,77.6,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,77.6,1.0,0,0,0,1
2805,6,6642273,0,0,11.0,23.7675495597,4,кирпично-монолитный,55.523648,36500248,36.7,37.510957,Бунинская аллея,15.0,1,2.0,1,17.0,61.7,1.0,0,0,0,0
2806,6,6650000,1,1,6.0,9.33420339793,6,панельныйдом,55.668625,149090352,19.0,37.572378,Новые Черемушки,16.0,0,1.0,0,9.0,32.0,1.0,0,0,0,0
2807,6,6680880,0,0,9.01186393805,23.7675495597,10,монолитный,55.523648,150494824,61.9,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,61.9,1.0,0,0,0,1
2808,6,6691372,0,0,9.01186393805,23.7675495597,17,монолитный,55.523648,150494818,78.4,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,78.4,1.0,0,0,0,1
2809,6,6700000,0,1,6.0,10.8797100845,4,Else,55.650129,150642097,28.0,37.569171,Севастопольская,18.0,0,2.0,0,5.0,41.0,1.0,0,0,0,0
2810,6,6700000,0,1,10.5,11.4500846097,11,панельныйдом,55.651643,150079969,20.5,37.558643,Калужская,15.0,0,1.0,0,12.0,36.0,0.0,0,0,0,0
2811,6,6700000,0,0,10.0,9.16257495448,1,панельныйдом,55.666117,150646926,15.0,37.57802,Профсоюзная,17.0,0,1.0,1,17.0,36.5,1.0,0,0,0,0
2812,6,6746645,0,1,11.1,18.6413222523,16,монолитный,55.558651,150689738,31.1,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,64.0,1.0,0,0,0,0
2813,6,6748752,0,1,11.1,18.6413222523,16,монолитный,55.558651,150690183,31.1,37.557709,Улица Скобелевская,15.0,1,2.0,0,31.0,64.0,1.0,0,0,0,0
2814,6,9300000,1,0,9.5,17.0530163399,13,панельныйдом,55.608129,150262136,32.3,37.521327,Ясенево,8.0,0,2.0,1,16.0,54.1,1.0,0,0,0,0
2815,6,9900000,0,0,10.0,15.2410979758,1,панельныйдом,55.61114,148309824,33.0,37.544818,Ясенево,12.0,0,2.0,1,22.0,58.0,0.0,0,0,0,0
2816,6,8450000,1,0,6.0,7.05576945139,6,блочный,55.6843,146748703,29.9,37.590821,Академическая,18.0,0,2.0,1,12.0,46.0,1.0,0,0,0,0
2817,6,6756554,0,1,10.7,18.6413222523,2,монолитный,55.558651,150690086,26.3,37.557709,Улица Скобелевская,15.0,1,1.0,0,31.0,67.2,1.0,0,0,0,0
2818,6,6799000,1,1,7.2,10.6300896782,1,панельныйдом,55.681021,149245767,22.0,37.545968,Университет,19.0,0,2.0,0,9.0,37.1,1.0,0,0,0,0
2819,6,6800000,1,0,7.0,13.2709847895,9,панельныйдом,55.648153,149411253,33.0,37.537191,Беляево,12.0,0,2.0,1,9.0,45.0,1.0,0,0,0,0
2820,6,6799999,1,0,9.0,18.7301810495,17,монолитный,55.625343,148671038,20.0,37.488035,Теплый Стан,10.0,0,1.0,1,17.0,38.0,1.0,0,0,0,0
2821,6,6800000,1,1,8.0,9.15123589841,5,блочный,55.655656,150386640,23.0,37.595555,Каховская,5.0,0,2.0,0,9.0,37.0,0.0,0,0,0,0
2822,6,6800000,1,1,8.0,9.15123589841,5,блочный,55.655656,150596033,23.0,37.595555,Каховская,5.0,0,1.0,0,9.0,37.0,0.0,0,0,0,0
2823,6,6831527,0,1,10.0,9.07929869936,2,кирпично-монолитный,55.654701,150366657,17.0,37.600181,Каховская,2.0,1,1.0,0,19.0,35.0,1.0,0,0,0,0
2824,6,6840615,0,0,12.0,23.7675495597,4,кирпично-монолитный,55.523648,143016620,36.0,37.510957,Бунинская аллея,15.0,1,2.0,1,17.0,63.5,1.0,0,0,0,0
2825,6,6850000,0,1,5.8,9.99661841844,1,Else,55.679879,150221442,28.0,37.554026,Профсоюзная,9.0,0,2.0,0,5.0,44.5,1.0,0,0,0,0
2826,6,6850000,0,1,9.01186393805,10.3632463807,13,Else,55.647676,150206813,19.2,37.582206,Севастопольская,14.0,0,1.0,0,16.0,36.0,1.0,0,0,0,1
2827,6,6850000,1,0,9.01186393805,15.4310787547,2,Else,55.645939,149627280,29.0,37.512901,Беляево,13.0,0,2.0,1,9.0,45.0,1.0,0,0,0,1
2828,6,6900000,1,1,6.0,9.68939298607,7,панельныйдом,55.679595,150740964,25.0,37.557924,Профсоюзная,5.0,0,2.0,0,8.0,35.7,1.0,0,0,0,0
2829,6,6900000,0,1,5.2,10.4134673662,5,Else,55.648844,150237068,30.6,37.579313,Севастопольская,15.0,0,2.0,0,5.0,45.0,0.0,0,0,0,0
2830,6,6900000,1,0,6.1,16.9735180776,1,панельныйдом,55.628241,148866002,27.0,37.506487,Коньково,13.0,0,2.0,1,9.0,46.0,1.0,0,0,0,0
2831,6,6900000,1,1,10.0,11.3045459304,10,блочный,55.650444,150202558,20.0,37.562065,Калужская,15.0,0,1.0,0,12.0,36.0,1.0,0,0,0,0
2832,6,6900000,1,1,6.5,12.9347408998,4,Else,55.643327,148721561,26.0,37.545671,Беляево,15.0,0,2.0,0,5.0,45.0,1.0,0,0,0,0
2833,6,6900000,1,0,9.5,22.0938085241,1,панельныйдом,55.535356,150573805,32.0,37.524875,Бунинская аллея,6.0,0,2.0,1,12.0,54.0,0.0,0,0,0,0
2834,6,6900000,0,1,5.8,8.91156242334,2,кирпичный,55.657794,149597899,28.4,37.597288,Нахимовский проспект,10.0,0,2.0,0,5.0,43.2,1.0,0,0,0,0
2835,6,6900000,1,1,4.0,7.11853529837,2,панельныйдом,55.682798,150694597,25.0,37.591809,Академическая,15.0,0,2.0,0,5.0,40.0,0.0,0,0,0,0
2836,6,6900000,1,0,8.0,14.7787206546,2,панельныйдом,55.610138,142694433,29.0,37.553756,Новоясеневская,15.0,0,2.0,1,9.0,45.0,1.0,0,0,0,0
2837,6,6900000,0,1,10.0,18.4930652344,6,Else,55.632169,150652131,20.0,37.486697,Теплый Стан,20.0,0,1.0,0,14.0,38.0,0.0,0,0,0,0
2838,6,6900000,1,0,9.01186393805,15.1529646442,5,Else,55.617022,149119719,32.0,37.539706,Ясенево,9.0,0,2.0,1,9.0,45.0,0.0,0,0,0,1
2839,6,6950000,0,0,6.0,9.46184844559,4,панельныйдом,55.650328,150130178,28.2,37.599804,Севастопольская,2.0,0,2.0,1,5.0,43.0,0.0,0,0,0,0
2840,6,6950000,0,0,10.0,16.4592100493,21,блочный,55.603654,150343916,17.5,37.534263,Ясенево,2.0,0,1.0,1,22.0,42.0,1.0,0,0,0,0
2841,6,6950000,1,0,24.0,22.1852069661,1,Else,55.535269,149803787,10.0,37.52333,Бунинская аллея,7.0,0,1.0,1,9.0,36.0,1.0,0,0,0,0
2842,6,10341000,0,0,15.0,10.0392208227,11,монолитный,55.642199,149515352,40.0,37.60452,Чертановская,1.0,0,2.0,1,20.0,56.8,1.0,0,0,0,0
2843,6,42000000,0,0,40.0,14.8663413622,12,монолитный,55.661217,148860115,75.0,37.510439,Калужская,5.0,0,4.0,0,40.0,179.0,0.0,0,0,0,0
2844,6,12950000,1,0,10.0,16.6390361505,2,панельныйдом,55.608343,150743633,44.4,37.526878,Ясенево,5.0,0,3.0,1,16.0,73.0,1.0,0,0,0,0
2845,6,6970700,0,0,9.01186393805,23.7675495597,17,монолитный,55.523648,150494838,63.4,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,63.4,1.0,0,0,0,1
2846,6,6983699,0,0,9.01186393805,23.7675495597,17,монолитный,55.523648,150811840,62.4,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,62.4,1.0,0,0,0,1
2847,6,6990000,1,1,8.0,17.2523615125,13,панельныйдом,55.566063,150762180,19.2,37.578469,Бульвар Дмитрия Донского,5.0,0,1.0,0,17.0,38.0,1.0,0,0,0,0
2848,6,6990000,0,1,5.0,8.24461949251,5,сталинский,55.682133,150535078,23.0,37.574597,Академическая,9.0,0,1.0,0,5.0,33.0,1.0,0,0,0,0
2849,6,6990000,0,1,9.6,6.43239203777,2,Else,55.68737,150656782,19.5,37.598411,Академическая,7.0,0,1.0,0,16.0,35.0,0.0,0,0,0,0
2850,6,6999000,1,1,6.0,10.5782295878,4,панельныйдом,55.672194,150487966,30.0,37.552462,Новые Черемушки,2.0,0,2.0,0,5.0,44.2,1.0,0,0,0,0
2851,6,7000000,0,0,7.0,11.3045459304,5,Else,55.650444,150820309,25.0,37.562065,Калужская,15.0,0,2.0,1,12.0,40.0,1.0,0,0,0,0
2852,6,7000000,0,1,5.5,7.4575327058,1,кирпичный,55.690537,150408410,28.0,37.577705,Академическая,8.0,0,2.0,0,4.0,41.5,1.0,0,0,0,0
2853,6,6999999,0,0,13.0,20.5581010285,5,панельныйдом,55.526714,149314862,60.0,37.580175,Улица Скобелевская,20.0,0,3.0,1,17.0,80.0,1.0,0,0,0,0
2854,6,6999999,0,0,9.01186393805,20.5581010285,5,панельныйдом,55.526714,150807895,60.0,37.580175,Пражская,20.0,0,3.0,1,17.0,80.0,0.0,0,0,0,1
2855,6,7000000,0,0,6.0,14.6986480684,1,панельныйдом,55.614358,149455271,30.0,37.549777,Ясенево,15.0,0,2.0,1,9.0,47.0,1.0,0,0,0,0
2856,6,7000000,0,0,7.0,13.2674606514,2,панельныйдом,55.646248,150678619,29.0,37.538754,Беляево,12.0,0,2.0,1,9.0,45.0,0.0,0,0,0,0
2857,6,7000000,1,0,6.0,16.2421721353,7,панельныйдом,55.631717,147993976,18.7,37.512811,Коньково,3.0,0,1.0,1,9.0,32.4,1.0,0,0,0,0
2858,6,7000000,0,1,5.0,12.8971399013,4,блочный,55.682508,150388547,21.0,37.520887,Университет,15.0,0,1.0,0,8.0,30.0,1.0,0,0,0,0
2859,6,7000000,1,1,5.4,9.41382996378,9,Else,55.668391,150681915,20.8,37.571426,Новые Черемушки,15.0,0,1.0,0,9.0,30.6,1.0,0,0,0,0
2860,6,7050000,0,1,6.0,8.60051848044,5,панельныйдом,55.673864,149898374,19.0,37.577912,Профсоюзная,10.0,0,2.0,0,5.0,45.1,1.0,0,0,0,0
2861,6,7066732,0,1,18.3,18.6413222523,26,монолитный,55.558651,150689894,20.2,37.557709,Улица Скобелевская,15.0,1,1.0,0,31.0,56.1,1.0,0,0,0,0
2862,6,7079705,0,0,9.01186393805,23.7675495597,13,монолитный,55.523648,150564326,62.4,37.510957,Бунинская аллея,15.0,1,2.0,0,17.0,62.4,1.0,0,0,0,1
2863,6,7100000,1,1,6.0,17.0152294627,8,панельныйдом,55.594194,148372656,29.0,37.536203,Ясенево,12.0,0,2.0,0,9.0,45.0,1.0,0,0,0,0
2864,6,7100000,0,0,6.0,14.7071754201,7,Else,55.612085,34462420,28.0,37.552462,Новоясеневская,14.0,0,2.0,1,9.0,45.0,1.0,0,0,0,0
2865,6,7100000,1,0,7.5,14.2937175916,9,блочный,55.661318,150740974,23.0,37.516602,Калужская,15.0,0,2.0,1,12.0,38.0,1.0,0,0,0,0
2866,6,7100000,1,0,9.0,22.8421487318,10,Else,55.501488,149913441,29.0,37.575459,Нет,11.065747614,0,2.0,1,17.0,55.0,0.0,1,0,0,0
2867,6,7108964,0,0,9.01186393805,23.7675495597,15,монолитный,55.523648,150494625,74.4,37.510957,Бунинская аллея,15.0,1,3.0,0,16.0,74.4,1.0,0,0,0,1
2868,6,7114800,0,1,7.3,13.5216879151,17,монолитный,55.653719,150197821,24.6,37.530052,Калужская,7.0,1,2.0,0,19.0,48.4,0.0,0,0,0,0
2869,6,7133559,0,0,9.01186393805,23.7675495597,8,монолитный,55.523648,150494721,76.5,37.510957,Бунинская аллея,15.0,1,3.0,0,17.0,76.5,1.0,0,0,0,1
2870,6,37900000,0,1,20.0,14.259996134,24,монолитный,55.665721,150236733,113.0,37.514618,Проспект Вернадского,21.0,1,4.0,1,32.0,175.0,1.0,0,0,0,0
2871,6,9490000,1,0,6.8,14.0243213086,7,Else,55.641254,150440268,44.0,37.533077,Беляево,7.0,0,3.0,1,9.0,59.0,1.0,0,0,0,0
2872,6,21900000,1,2,8.4,11.9488631776,22,кирпично-монолитный,55.677159,149543935,40.8,37.533553,Университет,7.0,0,3.0,0,22.0,72.5,0.0,0,0,0,0
2873,6,29750000,0,0,14.8,10.8451017638,15,монолитный,55.658683,150458559,59.6,37.560377,Новые Черемушки,15.0,0,3.0,2,23.0,119.0,1.0,0,0,0,0
2874,6,9100000,1,0,9.0,17.4761313295,7,панельныйдом,55.567219,142267259,32.1,37.569171,Бульвар Дмитрия Донского,7.0,0,2.0,1,14.0,53.7,1.0,0,0,0,0
2875,6,4920703,0,0,9.01186393805,23.7675495597,2,монолитный,55.523648,150494636,55.4,37.510957,Бунинская аллея,15.0,1,2.0,0,16.0,55.4,1.0,0,0,0,1
2876,6,33980000,0,0,20.0,14.9554726785,11,монолитный,55.661379,149142827,75.0,37.509397,Калужская,5.0,0,3.0,0,48.0,140.0,0.0,0,0,0,0
2877,6,7855000,1,0,10.0,21.5824372838,2,Else,55.545696,148026042,33.0,37.520033,Улица Горчакова,13.0,0,2.0,1,10.0,54.0,1.0,0,0,0,0
2878,6,7900000,0,0,9.0,20.3118929611,9,Else,55.547479,150490304,28.0,37.540955,Бульвар Адмирала Ушакова,4.0,0,2.0,1,17.0,53.0,1.0,0,0,0,0
2879,6,7900000,1,0,9.0,9.28175868788,9,кирпичный,55.688979,150699131,17.8,37.556415,Академическая,14.0,0,1.0,1,9.0,35.8,0.0,0,0,0,0
2880,6,7900000,0,1,8.0,14.4902897649,17,Else,55.656108,150740973,19.0,37.517392,Калужская,20.0,0,1.0,0,17.0,38.0,1.0,0,0,0,0
2881,6,7900000,1,0,9.0,13.4060413794,4,Else,55.667188,150818832,21.0,37.523088,Проспект Вернадского,23.0,0,1.0,1,15.0,42.0,1.0,0,0,0,0
2882,6,7900000,0,0,7.9,21.6605234159,5,панельныйдом,55.537821,150103165,30.4,37.529394,Улица Горчакова,7.0,0,2.0,1,9.0,53.2,1.0,0,0,0,0
2883,6,7900000,1,1,8.0,13.4657837674,8,блочный,55.666167,150693253,24.0,37.522998,Проспект Вернадского,20.0,0,2.0,0,9.0,38.0,0.0,0,0,0,0
2884,6,7900000,1,0,6.0,10.9972074281,4,панельныйдом,55.654548,149516929,37.3,37.562326,Калужская,21.0,0,3.0,1,5.0,55.6,1.0,0,0,0,0
2885,6,7950000,1,0,6.5,18.3461026826,3,Else,55.621074,150229250,28.0,37.495132,Теплый Стан,10.0,0,2.0,1,12.0,47.4,1.0,0,0,0,0
2886,6,7950000,0,0,6.0,18.5934951732,4,Else,55.628515,150324499,28.0,37.487685,Тропарево,5.0,0,2.0,1,9.0,45.0,0.0,0,0,0,0
2887,6,7950000,0,0,6.0,18.5934951732,4,Else,55.628515,150321264,28.0,37.487685,Теплый Стан,15.0,0,2.0,1,9.0,45.0,0.0,0,0,0,0
2888,6,7950000,1,1,6.0,10.0546923631,1,кирпичный,55.679489,150435945,30.0,37.553603,Профсоюзная,9.0,0,2.0,0,1.0,40.5,1.0,0,0,0,0
